XCoord,YCoord,FID,CB2010,BOROCODE,BORONAME,CT2010,BCTCB2010,SHAPE_LENG,SHAPE_AREA,GEOID
-73.98515581,40.60403940,9016,1001,3,Brooklyn,040400,30404001001,2329.745521,235142.184426,360470404001001
-73.90597479,40.68289087,9017,1001,3,Brooklyn,040500,30405001001,831.083384,29060.026114,360470405001001
-73.98285003,40.60185419,9018,1001,3,Brooklyn,040600,30406001001,2229.698732,222170.313932,360470406001001
-73.97766224,40.60002015,9019,1001,3,Brooklyn,040800,30408001001,2321.274439,246734.485623,360470408001001
-73.90394402,40.69185047,9020,1001,3,Brooklyn,040900,30409001001,1961.132590,187462.318803,360470409001001
-73.97406084,40.60041729,9021,1001,3,Brooklyn,041000,30410001001,2353.164310,235899.499886,360470410001001
-73.90614092,40.68842113,9022,1001,3,Brooklyn,041100,30411001001,1861.732598,174676.146971,360470411001001
-73.97389424,40.60543678,9023,1001,3,Brooklyn,041200,30412001001,2135.791318,214424.421818,360470412001001
-73.90839391,40.68970407,9024,1001,3,Brooklyn,041300,30413001001,1862.417099,174525.127176,360470413001001
-73.97156975,40.60383821,9025,1001,3,Brooklyn,041401,30414011001,1382.338680,116477.343606,360470414011001
-73.96726414,40.60356761,9026,1001,3,Brooklyn,041402,30414021001,2472.287611,326350.488084,360470414021001
-73.91290497,40.69226877,9027,1001,3,Brooklyn,041500,30415001001,1861.038087,174331.096412,360470415001001
-73.96366655,40.60396931,9028,1001,3,Brooklyn,041600,30416001001,2230.113049,221447.260006,360470416001001
-73.91591049,40.69398050,9029,1001,3,Brooklyn,041700,30417001001,1861.702226,174511.716642,360470417001001
-73.96313749,40.60606659,9030,1001,3,Brooklyn,041800,30418001001,1722.036437,149409.511862,360470418001001
-73.91891703,40.69568995,9031,1001,3,Brooklyn,041900,30419001001,1857.196866,172865.416896,360470419001001
-73.96407702,40.61111334,9032,1001,3,Brooklyn,042000,30420001001,2400.295563,244411.348442,360470420001001
-73.92363523,40.69565870,9033,1001,3,Brooklyn,042100,30421001001,2351.518655,238021.911372,360470421001001
-73.96941874,40.60876913,9034,1001,3,Brooklyn,042200,30422001001,1170.587542,84527.628971,360470422001001
-73.92772277,40.69835125,9035,1001,3,Brooklyn,042300,30423001001,2085.560358,175812.229107,360470423001001
-73.97430969,40.60758514,9036,1001,3,Brooklyn,042400,30424001001,2120.055329,213560.028762,360470424001001
-73.92868872,40.70124876,9037,1001,3,Brooklyn,042500,30425001001,1861.357138,174538.502071,360470425001001
-73.97867371,40.60549918,9038,1001,3,Brooklyn,042600,30426001001,1305.963038,102119.591626,360470426001001
-73.92649011,40.70229492,9039,1001,3,Brooklyn,042700,30427001001,1862.544421,174542.445726,360470427001001
-73.98243791,40.60550533,9040,1001,3,Brooklyn,042800,30428001001,617.902745,11268.389586,360470428001001
-73.92498560,40.70144251,9041,1001,3,Brooklyn,042900,30429001001,1863.368140,174913.653186,360470429001001
-73.98233005,40.60910147,9042,1001,3,Brooklyn,043000,30430001001,2400.459760,244419.237115,360470430001001
-73.91744077,40.69961107,9043,1001,3,Brooklyn,043100,30431001001,1869.532809,174849.314874,360470431001001
-73.97944147,40.60941795,9044,1001,3,Brooklyn,043200,30432001001,2440.520771,263410.239190,360470432001001
-73.91746740,40.69716660,9045,1001,3,Brooklyn,043300,30433001001,1860.706009,173912.653517,360470433001001
-73.97567213,40.60952038,9046,1001,3,Brooklyn,043400,30434001001,2049.254781,183533.184867,360470434001001
-73.91070653,40.69570153,9047,1001,3,Brooklyn,043500,30435001001,1962.627546,187794.454023,360470435001001
-73.97718306,40.61272153,9048,1001,3,Brooklyn,043600,30436001001,2079.593247,202675.592254,360470436001001
-73.90619755,40.69313312,9049,1001,3,Brooklyn,043700,30437001001,1957.903715,186748.865057,360470437001001
-73.96974770,40.61047955,9050,1001,3,Brooklyn,043800,30438001001,2390.726560,243359.841395,360470438001001
-73.90865753,40.69659591,9051,1001,3,Brooklyn,043900,30439001001,1482.149057,125013.255475,360470439001001
-73.96938607,40.61432667,9052,1001,3,Brooklyn,044000,30440001001,1093.449601,59189.543091,360470440001001
-73.91237273,40.70114502,9053,1001,3,Brooklyn,044100,30441001001,1567.156331,136044.078697,360470441001001
-73.96457122,40.61372066,9054,1001,3,Brooklyn,044200,30442001001,2479.917732,254929.441085,360470442001001
-73.91421021,40.70400222,9055,1001,3,Brooklyn,044300,30443001001,1509.505254,128568.919804,360470443001001
-73.96700705,40.61614277,9056,1001,3,Brooklyn,044400,30444001001,2210.399294,240387.738206,360470444001001
-73.91717375,40.70575558,9057,1001,3,Brooklyn,044500,30445001001,1511.804965,129006.401002,360470445001001
-73.97473684,40.61537232,9058,1001,3,Brooklyn,044600,30446001001,2169.518770,211871.350210,360470446001001
-73.92252995,40.70850049,9059,1001,3,Brooklyn,044700,30447001001,888.255382,44698.760769,360470447001001
-73.97312935,40.61775390,9060,1001,3,Brooklyn,044800,30448001001,3402.512870,722682.435776,360470448001001
-73.93902077,40.71638064,9061,1001,3,Brooklyn,044900,30449001001,1616.566841,129621.543062,360470449001001
-73.97214995,40.62323791,9062,1001,3,Brooklyn,045000,30450001001,1550.711755,136173.888678,360470450001001
-73.96788370,40.62081366,9063,1001,3,Brooklyn,045200,30452001001,2362.675266,265172.489247,360470452001001
-73.92329825,40.70887002,9064,1001,3,Brooklyn,045300,30453001001,1414.998006,116907.505775,360470453001001
-73.96454028,40.61874024,9065,1001,3,Brooklyn,045400,30454001001,2322.391838,246845.130550,360470454001001
-73.96626713,40.62785889,9066,1001,3,Brooklyn,045600,30456001001,1665.220368,154704.255332,360470456001001
-73.97059962,40.62860170,9067,1001,3,Brooklyn,045800,30458001001,1399.080327,121297.196183,360470458001001
-73.96961149,40.63002476,9068,1001,3,Brooklyn,046000,30460001001,1867.087776,187052.198907,360470460001001
-73.97358578,40.62858141,9069,1001,3,Brooklyn,046201,30462011001,1748.065709,160807.298913,360470462011001
-73.97256747,40.62525954,9070,1001,3,Brooklyn,046202,30462021001,2177.254115,213601.505919,360470462021001
-73.97758708,40.62638542,9071,1001,3,Brooklyn,046400,30464001001,2648.628643,359562.280698,360470464001001
-73.98384140,40.62366869,9072,1001,3,Brooklyn,046800,30468001001,2611.484251,406090.966297,360470468001001
-73.98577361,40.62624886,9073,1001,3,Brooklyn,047000,30470001001,1228.469915,78469.237925,360470470001001
-73.98275060,40.62713577,9074,1001,3,Brooklyn,047200,30472001001,1049.907898,64580.951810,360470472001001
-73.98199115,40.62848115,9075,1001,3,Brooklyn,047400,30474001001,1571.230283,132507.708920,360470474001001
-73.97842836,40.62994603,9076,1001,3,Brooklyn,047600,30476001001,1888.826832,104053.426344,360470476001001
-73.94148240,40.72169571,9077,1001,3,Brooklyn,047700,30477001001,797.558785,18882.704834,360470477001001
-73.97683429,40.63211857,9078,1001,3,Brooklyn,047800,30478001001,2323.868745,270917.870523,360470478001001
-73.97439262,40.63182448,9079,1001,3,Brooklyn,048000,30480001001,2371.600709,153928.163201,360470480001001
-73.93956145,40.71490267,9080,1001,3,Brooklyn,048100,30481001001,1689.607680,99262.295214,360470481001001
-73.96964243,40.63543376,9081,1001,3,Brooklyn,048200,30482001001,2058.131879,197149.618407,360470482001001
-73.97166302,40.63485422,9082,1001,3,Brooklyn,048400,30484001001,2668.454572,311495.241380,360470484001001
-73.93611787,40.71197496,9083,1001,3,Brooklyn,048500,30485001001,2511.600886,247214.309643,360470485001001
-73.97861724,40.64166649,9084,1001,3,Brooklyn,048600,30486001001,2456.432147,297024.418805,360470486001001
-73.97780294,40.64319227,9085,1001,3,Brooklyn,048800,30488001001,946.027222,53065.885175,360470488001001
-73.93992565,40.70345603,9086,1001,3,Brooklyn,048900,30489001001,1874.549394,204018.632226,360470489001001
-73.97259242,40.63981508,9087,1001,3,Brooklyn,049000,30490001001,2376.898159,271670.686413,360470490001001
-73.94855635,40.70494618,9088,1001,3,Brooklyn,049100,30491001001,1598.285477,127055.235712,360470491001001
-73.97115251,40.64485333,9089,1001,3,Brooklyn,049200,30492001001,1388.951565,117164.256761,360470492001001
-73.94289992,40.71064822,9090,1001,3,Brooklyn,049300,30493001001,1476.786811,116718.969663,360470493001001
-73.97343068,40.64433045,9091,1001,3,Brooklyn,049400,30494001001,1991.441554,208520.528037,360470494001001
-73.94180867,40.71294558,9092,1001,3,Brooklyn,049500,30495001001,1193.432823,86463.601484,360470495001001
-73.97627634,40.64484453,9093,1001,3,Brooklyn,049600,30496001001,1500.106802,125284.446515,360470496001001
-73.94582632,40.71833458,9094,1001,3,Brooklyn,049700,30497001001,1398.394844,114928.449728,360470497001001
-73.97949925,40.64627564,9095,1001,3,Brooklyn,049800,30498001001,2270.716398,265635.717589,360470498001001
-73.94705439,40.72244284,9096,1001,3,Brooklyn,049900,30499001001,798.385531,34663.639300,360470499001001
-73.97998246,40.64882998,9097,1001,3,Brooklyn,050000,30500001001,2037.410302,220769.467930,360470500001001
-73.94735087,40.71746837,9098,1001,3,Brooklyn,050100,30501001001,1357.224193,109248.857197,360470501001001
-73.97465881,40.65370546,9099,1001,3,Brooklyn,050202,30502021001,2423.007446,249230.674444,360470502021001
-73.94671587,40.71321111,9100,1001,3,Brooklyn,050300,30503001001,1441.156318,119774.354280,360470503001001
-73.97430637,40.65124258,9101,1001,3,Brooklyn,050400,30504001001,1611.997524,138211.086059,360470504001001
-73.94623940,40.71032957,9102,1001,3,Brooklyn,050500,30505001001,1440.375533,113818.665103,360470505001001
-73.96371543,40.65023232,9103,1001,3,Brooklyn,050600,30506001001,1984.300266,190405.400259,360470506001001
-73.94814418,40.70248043,9104,1001,3,Brooklyn,050700,30507001001,1880.161030,181077.489471,360470507001001
-73.96177236,40.65040883,9105,1001,3,Brooklyn,050801,30508011001,1446.503122,129620.877349,360470508011001
-73.96109504,40.65332041,9106,1001,3,Brooklyn,050803,30508031001,2011.896623,202679.627266,360470508031001
-73.96498553,40.65324778,9107,1001,3,Brooklyn,050804,30508041001,1814.596952,175456.443341,360470508041001
-73.95091821,40.70460591,9108,1001,3,Brooklyn,050900,30509001001,1597.838007,132339.293477,360470509001001
-73.96022302,40.64873173,9109,1001,3,Brooklyn,051002,30510021001,2674.905842,304761.647664,360470510021001
-73.96420759,40.64813364,9110,1001,3,Brooklyn,051200,30512001001,2256.777137,216282.247622,360470512001001
-73.95030046,40.71286771,9111,1001,3,Brooklyn,051300,30513001001,1761.423881,161263.057176,360470513001001
-73.96243227,40.64339779,9112,1001,3,Brooklyn,051400,30514001001,2287.904092,233087.502499,360470514001001
-73.94961934,40.72048574,9113,1001,3,Brooklyn,051500,30515001001,2932.330933,469718.059326,360470515001001
-73.95805500,40.63728755,9114,1001,3,Brooklyn,051601,30516011001,1694.099893,153476.146284,360470516011001
-73.95869035,40.64062663,9115,1001,3,Brooklyn,051602,30516021001,2226.971986,230514.902967,360470516021001
-73.95440920,40.71993194,9116,1001,3,Brooklyn,051700,30517001001,1441.569990,119734.142624,360470517001001
-73.95938413,40.63827504,9117,1001,3,Brooklyn,051800,30518001001,1874.195779,191585.282516,360470518001001
-73.95250182,40.71847709,9118,1001,3,Brooklyn,051900,30519001001,585.296179,14954.896361,360470519001001
-73.96401850,40.64033892,9119,1001,3,Brooklyn,052000,30520001001,1719.589235,95930.415833,360470520001001
-73.95666689,40.71168599,9120,1001,3,Brooklyn,052300,30523001001,1336.361031,105586.257841,360470523001001
-73.95795645,40.70967509,9121,1001,3,Brooklyn,052500,30525001001,1399.875308,117185.102555,360470525001001
-73.96729120,40.63884181,9122,1001,3,Brooklyn,052600,30526001001,2054.470223,193655.362023,360470526001001
-73.95090413,40.70891759,9123,1001,3,Brooklyn,052700,30527001001,379.429752,6234.127433,360470527001001
-73.96149879,40.63208628,9124,1001,3,Brooklyn,052800,30528001001,1400.931110,119622.009395,360470528001001
-73.95317329,40.70409026,9125,1001,3,Brooklyn,052900,30529001001,1931.290462,187948.428473,360470529001001
-73.96244957,40.62826739,9126,1001,3,Brooklyn,053000,30530001001,1608.328529,141551.526823,360470530001001
-73.95199922,40.69993915,9127,1001,3,Brooklyn,053100,30531001001,2368.889914,242133.049426,360470531001001
-73.96175619,40.62956294,9128,1001,3,Brooklyn,053200,30532001001,1203.810798,88168.508051,360470532001001
-73.95508400,40.70285426,9129,1001,3,Brooklyn,053300,30533001001,1930.778725,187733.876146,360470533001001
-73.96117778,40.62155204,9130,1001,3,Brooklyn,053400,30534001001,2279.973192,228890.528610,360470534001001
-73.95930097,40.70605373,9131,1001,3,Brooklyn,053500,30535001001,1481.853086,101871.374616,360470535001001
-73.96052867,40.70216715,9132,1001,3,Brooklyn,053700,30537001001,1692.922160,69861.304579,360470537001001
-73.95693746,40.61957792,9133,1001,3,Brooklyn,053800,30538001001,2288.589105,233303.849735,360470538001001
-73.96353181,40.70222605,9134,1001,3,Brooklyn,053900,30539001001,1508.056657,124268.743179,360470539001001
-73.95930041,40.61163678,9135,1001,3,Brooklyn,054200,30542001001,2399.500771,244302.086669,360470542001001
-73.95551247,40.61205352,9136,1001,3,Brooklyn,054400,30544001001,2411.691906,249329.181666,360470544001001
-73.96585525,40.70378249,9137,1001,3,Brooklyn,054500,30545001001,1030.169114,63504.036801,360470545001001
-73.95145217,40.61264563,9138,1001,3,Brooklyn,054600,30546001001,2230.568339,216994.207577,360470546001001
-73.96665628,40.70792472,9139,1001,3,Brooklyn,054700,30547001001,1257.969357,96070.845514,360470547001001
-73.94938546,40.61208044,9140,1001,3,Brooklyn,054800,30548001001,1554.063599,125297.094421,360470548001001
-73.96476070,40.71001639,9141,1001,3,Brooklyn,054900,30549001001,1468.686814,127476.698423,360470549001001
-73.95189687,40.61002446,9142,1001,3,Brooklyn,055000,30550001001,2058.477577,200886.506468,360470550001001
-73.96544637,40.71563681,9143,1001,3,Brooklyn,055100,30551001001,1491.765237,127138.719731,360470551001001
-73.95499390,40.60937485,9144,1001,3,Brooklyn,055200,30552001001,1631.785966,144379.973747,360470552001001
-73.95738064,40.71716630,9145,1001,3,Brooklyn,055300,30553001001,1440.608436,119595.515636,360470553001001
-73.95844740,40.60716715,9146,1001,3,Brooklyn,055400,30554001001,2610.583926,269365.515376,360470554001001
-73.96137407,40.71965236,9147,1001,3,Brooklyn,055500,30555001001,1439.598454,119467.160265,360470555001001
-73.95889420,40.60449340,9148,1001,3,Brooklyn,055600,30556001001,2229.843919,222126.660158,360470556001001
-73.96078214,40.72020539,9149,1001,3,Brooklyn,055700,30557001001,1440.293931,119658.281967,360470557001001
-73.95373468,40.60265633,9150,1001,3,Brooklyn,055800,30558001001,2286.612073,232690.307242,360470558001001
-73.94963919,40.60310709,9151,1001,3,Brooklyn,056000,30560001001,2278.861154,228749.889760,360470560001001
-73.95510042,40.72692370,9152,1001,3,Brooklyn,056100,30561001001,1320.119440,102495.363298,360470561001001
-73.94724998,40.60577371,9153,1001,3,Brooklyn,056200,30562001001,2250.063827,230922.889865,360470562001001
-73.94249037,40.60629656,9154,1001,3,Brooklyn,056400,30564001001,2268.940391,239524.477915,360470564001001
-73.96057720,40.73142088,9155,1001,3,Brooklyn,056500,30565001001,1748.064181,151550.381210,360470565001001
-73.94108285,40.60404802,9156,1001,3,Brooklyn,056600,30566001001,2279.120624,228630.878883,360470566001001
-73.93784612,40.60203166,9157,1001,3,Brooklyn,056800,30568001001,2199.459810,223976.572066,360470568001001
-73.94992203,40.72314789,9158,1001,3,Brooklyn,056900,30569001001,1749.936299,158489.847834,360470569001001
-73.93378000,40.60020810,9159,1001,3,Brooklyn,057000,30570001001,1006.531763,53613.399598,360470570001001
-73.94665849,40.72613577,9160,1001,3,Brooklyn,057100,30571001001,1819.024883,164532.947667,360470571001001
-73.93657221,40.59534136,9161,1001,3,Brooklyn,057200,30572001001,3139.354356,614776.506462,360470572001001
-73.94754875,40.72941965,9162,1001,3,Brooklyn,057300,30573001001,1319.886419,102451.396421,360470573001001
-73.94493240,40.60362392,9163,1001,3,Brooklyn,057400,30574001001,2278.929596,228709.579214,360470574001001
-73.95377474,40.73492932,9164,1001,3,Brooklyn,057500,30575001001,1913.514444,180614.147479,360470575001001
-73.94732863,40.60099059,9165,1001,3,Brooklyn,057600,30576001001,2200.247044,224367.817557,360470576001001
-73.95110534,40.60057409,9166,1001,3,Brooklyn,057800,30578001001,2239.750548,240476.120421,360470578001001
-73.95425884,40.73859581,9167,1001,3,Brooklyn,057900,30579001001,1956.610935,220410.253499,360470579001001
-73.95520961,40.60012322,9168,1001,3,Brooklyn,058000,30580001001,2202.526984,224608.993517,360470580001001
-73.95759346,40.59762840,9169,1001,3,Brooklyn,058200,30582001001,2078.622331,202335.606154,360470582001001
-73.95812120,40.59540422,9170,1001,3,Brooklyn,058400,30584001001,2087.894371,203455.117584,360470584001001
-73.95444488,40.59603341,9171,1001,3,Brooklyn,058600,30586001001,1790.334008,167532.500765,360470586001001
-73.95774748,40.59098347,9172,1001,3,Brooklyn,058800,30588001001,2510.039885,212455.547345,360470588001001
-73.93540207,40.72803517,9173,1001,3,Brooklyn,058900,30589001001,3918.541150,683531.380116,360470589001001
-73.95422170,40.59121840,9174,1001,3,Brooklyn,059000,30590001001,1776.348098,87550.984975,360470590001001
-73.94077500,40.72299562,9175,1001,3,Brooklyn,059100,30591001001,1181.672409,79204.550913,360470591001001
-73.95259340,40.59651978,9176,1001,3,Brooklyn,059200,30592001001,1380.810081,109839.427430,360470592001001
-73.93666035,40.72701042,9177,1001,3,Brooklyn,059300,30593001001,1502.764857,123875.377235,360470593001001
-73.94742975,40.59644410,9178,1001,3,Brooklyn,059401,30594011001,2280.556251,228899.852637,360470594011001
-73.94132455,40.59481406,9179,1001,3,Brooklyn,059402,30594021001,2128.201951,222175.531045,360470594021001
-73.93901917,40.59304525,9180,1001,3,Brooklyn,059600,30596001001,1925.912664,178056.657583,360470596001001
-73.93630817,40.58880415,9181,1001,3,Brooklyn,059800,30598001001,2175.681837,215531.403683,360470598001001
-73.94108257,40.58827943,9182,1001,3,Brooklyn,060000,30600001001,2176.899709,214740.159168,360470600001001
-73.95242817,40.58732103,9183,1001,3,Brooklyn,060600,30606001001,366.898427,5120.888783,360470606001001
-73.94245553,40.58532248,9184,1001,3,Brooklyn,060800,30608001001,1801.799173,85693.909233,360470608001001
-73.95421218,40.57717954,9185,1001,3,Brooklyn,061002,30610021001,810.547872,25301.251775,360470610021001
-73.95919913,40.58033211,9186,1001,3,Brooklyn,061003,30610031001,1003.848899,49273.512204,360470610031001
-73.95776765,40.57914919,9187,1001,3,Brooklyn,061004,30610041001,2146.062783,202666.929927,360470610041001
-73.94797617,40.57864809,9188,1001,3,Brooklyn,062000,30620001001,2303.199161,239879.984191,360470620001001
